95,https://staging-impactstory.org/JimO'donnell
10,https://staging-impactstory.org/DanielParker
45,https://staging-impactstory.org/JanGeertHiddink
13,https://staging-impactstory.org/JustinPeacock
2,https://staging-impactstory.org/canbesimoglu
4,https://staging-impactstory.org/user50500
10,https://staging-impactstory.org/nyhsu
135,https://staging-impactstory.org/DiomidisSpinellis
16,https://staging-impactstory.org/AbigailMcbirnie
1,https://staging-impactstory.org/GaiaVarese
3,https://staging-impactstory.org/user50461
159,https://staging-impactstory.org/DenisShields
28,https://staging-impactstory.org/KendallMartin
41,https://staging-impactstory.org/MikaelVejdemo-Johansson
22,https://staging-impactstory.org/JohnDumbacher
9,https://staging-impactstory.org/colm
1,https://staging-impactstory.org/AndyDin
23,https://staging-impactstory.org/CjAi
10,https://staging-impactstory.org/AnilKumarChalla
4,https://staging-impactstory.org/TaneyaKoonce
29,https://staging-impactstory.org/SiddeswaraGuru
21,https://staging-impactstory.org/DianaEscalante
76,https://staging-impactstory.org/NiklausGrunwald
1,https://staging-impactstory.org/XiaolingShen
4,https://staging-impactstory.org/PeterBencsik
38,https://staging-impactstory.org/user51986
11,https://staging-impactstory.org/JasonPerlmutter
28,https://staging-impactstory.org/LexNederbragt
25,https://staging-impactstory.org/OriFriedman
226,https://staging-impactstory.org/KarinMeyer
2,https://staging-impactstory.org/KirstinPoot
42,https://staging-impactstory.org/AlexisRebolledo
20,https://staging-impactstory.org/AnnaJonsson
1,https://staging-impactstory.org/JuanEscalante
11,https://staging-impactstory.org/AntonioDeNicola
29,https://staging-impactstory.org/RenatoCorrea
6,https://staging-impactstory.org/SusanJohnston
14,https://staging-impactstory.org/ErinBlakeney
1,https://staging-impactstory.org/WeiWei
17,https://staging-impactstory.org/TomPriddle
22,https://staging-impactstory.org/AmandaHill
113,https://staging-impactstory.org/JasonAli
12,https://staging-impactstory.org/AndresChamarro
27,https://staging-impactstory.org/ChristianScheckhuber
118,https://staging-impactstory.org/CynthiaParr
38,https://staging-impactstory.org/VeerleVanDenEynden
2,https://staging-impactstory.org/AlexWatt
55,https://staging-impactstory.org/AlbertoDelRio
6,https://staging-impactstory.org/RosieC
9,https://staging-impactstory.org/SebastienDarchen
55,https://staging-impactstory.org/SimoneBelli
5,https://staging-impactstory.org/IoriSuiyama
4,https://staging-impactstory.org/HelenaStewart
1,https://staging-impactstory.org/NaerJournal
6,https://staging-impactstory.org/BillLefurgy
11,https://staging-impactstory.org/JochenBihn
10,https://staging-impactstory.org/MichaelLandis
50,https://staging-impactstory.org/WendyCRobertson
28,https://staging-impactstory.org/DiegoChavarro
4,https://staging-impactstory.org/CarlosQuispe-geronimo
60,https://staging-impactstory.org/BruceKendall
119,https://staging-impactstory.org/BrunoDanis
16,https://staging-impactstory.org/StacieDaugherty
4,https://staging-impactstory.org/JaneStrudwick
6,https://staging-impactstory.org/HayderAl-aubaidy
26,https://staging-impactstory.org/IslaKuhn
24,https://staging-impactstory.org/SimonCockell
15,https://staging-impactstory.org/StasaMilojevic
2,https://staging-impactstory.org/BrendanMaughan-Brown
6,https://staging-impactstory.org/AlexaRamirez
4,https://staging-impactstory.org/AhmedGehad
6,https://staging-impactstory.org/DeniseLandry-hyde
21,https://staging-impactstory.org/XavierArgout
100,https://staging-impactstory.org/PhilippeCudre-mauroux
1,https://staging-impactstory.org/AldoBarreto
42,https://staging-impactstory.org/JamesAustin
8,https://staging-impactstory.org/AlanHaynes
2,https://staging-impactstory.org/CatherineYoung
29,https://staging-impactstory.org/MatthewSmith1729
12,https://staging-impactstory.org/AbderrahmanHachani
21,https://staging-impactstory.org/NicolasLimare
18,https://staging-impactstory.org/CarlosRodriguez-Rellan
38,https://staging-impactstory.org/JoeySprague
44,https://staging-impactstory.org/WillCornwell
65,https://staging-impactstory.org/PatrickRegan
41,https://staging-impactstory.org/StevenRoberts9005
12,https://staging-impactstory.org/AntoineDeMarree
9,https://staging-impactstory.org/user50507
35,https://staging-impactstory.org/TessaFrancis
14,https://staging-impactstory.org/JohnDavidBousfield
14,https://staging-impactstory.org/GuillaumeMauger
2,https://staging-impactstory.org/VickiTedeschi
12,https://staging-impactstory.org/TeganDarnell2
43,https://staging-impactstory.org/user51834
10,https://staging-impactstory.org/KateKeller
5,https://staging-impactstory.org/DagmaraChojecki
21,https://staging-impactstory.org/SallyGore
21,https://staging-impactstory.org/RebeccaPointer
1,https://staging-impactstory.org/OuLibrary
10,https://staging-impactstory.org/user50453
20,https://staging-impactstory.org/GregPotter
24,https://staging-impactstory.org/JeremyButler
58,https://staging-impactstory.org/DavidMassoubre
15,https://staging-impactstory.org/user51806
18,https://staging-impactstory.org/KaraHoover
24,https://staging-impactstory.org/MarkNijland
9,https://staging-impactstory.org/ClaireStewart
24,https://staging-impactstory.org/LaureVerret
21,https://staging-impactstory.org/JasonTest21
1,https://staging-impactstory.org/AhmetErdemir
10,https://staging-impactstory.org/danielcaetano
102,https://staging-impactstory.org/AnnOkerson
6,https://staging-impactstory.org/user51419
1,https://staging-impactstory.org/SiobhanDunne
1,https://staging-impactstory.org/HelenMorris
16,https://staging-impactstory.org/EricSmith
25,https://staging-impactstory.org/DermotLynott
27,https://staging-impactstory.org/DougWay
38,https://staging-impactstory.org/LucyMontgomery7538
3,https://staging-impactstory.org/RobKeery
94,https://staging-impactstory.org/user51973
32,https://staging-impactstory.org/JasonFriedman
13,https://staging-impactstory.org/LauraMolloy
69,https://staging-impactstory.org/LucMalaval
2,https://staging-impactstory.org/RamaGullapalli
42,https://staging-impactstory.org/TalYarkoni
14,https://staging-impactstory.org/KeitaMatsuno
2,https://staging-impactstory.org/SenatorJeong
17,https://staging-impactstory.org/DeborahLudwig
6,https://staging-impactstory.org/CaseyYdenberg
19,https://staging-impactstory.org/AvinashManian
58,https://staging-impactstory.org/StevenKembel
26,https://staging-impactstory.org/Laurehaak
10,https://staging-impactstory.org/TakashiHamaji
239,https://staging-impactstory.org/WilliamMichener
26,https://staging-impactstory.org/user50946
6,https://staging-impactstory.org/DanyaLeebaw
20,https://staging-impactstory.org/DuncanNicholas
1,https://staging-impactstory.org/CharityRowland
13,https://staging-impactstory.org/EdwinShin
179,https://staging-impactstory.org/anilparwani48257
1,https://staging-impactstory.org/JoeGardiner
19,https://staging-impactstory.org/PawelKozlowski
55,https://staging-impactstory.org/ManuelDurand-barthez
21,https://staging-impactstory.org/PhilipPlatts
37,https://staging-impactstory.org/JonathanMoran
19,https://staging-impactstory.org/JamesMorris
17,https://staging-impactstory.org/MatthewB.Thompson
40,https://staging-impactstory.org/ArlinStoltzfus
84,https://staging-impactstory.org/SteliosKatsanevakis
48,https://staging-impactstory.org/CaseyBergman
28,https://staging-impactstory.org/user51793
27,https://staging-impactstory.org/StewartBrower2178
7,https://staging-impactstory.org/TomoyasuMani
3,https://staging-impactstory.org/SergioRapuano
47,https://staging-impactstory.org/MatthewHirschey
6,https://staging-impactstory.org/LindaBannister
151,https://staging-impactstory.org/KarinMeyer5856
10,https://staging-impactstory.org/DianeLefebvre
24,https://staging-impactstory.org/SaraHart
21,https://staging-impactstory.org/JasonTest35
6,https://staging-impactstory.org/user51783
19,https://staging-impactstory.org/JoachimNeubert
3,https://staging-impactstory.org/AlvaroRoldan
52,https://staging-impactstory.org/PattayilJoy
6,https://staging-impactstory.org/CharlesKishman
1,https://staging-impactstory.org/OdileHologne
15,https://staging-impactstory.org/JacobLeachman
52,https://staging-impactstory.org/AnnaPhilpott
13,https://staging-impactstory.org/ShreejoyTripathy
41,https://staging-impactstory.org/NagendraHegde
32,https://staging-impactstory.org/ErinRobinson
58,https://staging-impactstory.org/DavidSwofford
29,https://staging-impactstory.org/StephenRichard
8,https://staging-impactstory.org/SasankoSekharGantayat
750,https://staging-impactstory.org/TerkkoLibrary
29,https://staging-impactstory.org/GuoliangLi
9,https://staging-impactstory.org/user50230
9,https://staging-impactstory.org/CatherineTetard-Jones
61,https://staging-impactstory.org/EduLeorri
25,https://staging-impactstory.org/PeterBinkley
4,https://staging-impactstory.org/KristenDybala
43,https://staging-impactstory.org/CraigMcClain
14,https://staging-impactstory.org/MalteWillmes
1,https://staging-impactstory.org/TrevorDiMartino
36,https://staging-impactstory.org/JasonWest
70,https://staging-impactstory.org/user50683
10,https://staging-impactstory.org/MarkusGiesler
27,https://staging-impactstory.org/ChrisLarsen
95,https://staging-impactstory.org/user51977
12,https://staging-impactstory.org/VikramSaini
4,https://staging-impactstory.org/PetrosKountouris
33,https://staging-impactstory.org/MerindaHensley
41,https://staging-impactstory.org/MarkStrong
42,https://staging-impactstory.org/RorySie
10,https://staging-impactstory.org/user51981
8,https://staging-impactstory.org/MichelleDalton
9,https://staging-impactstory.org/CrispinWilliams
2,https://staging-impactstory.org/JanMach
67,https://staging-impactstory.org/FrankParry
53,https://staging-impactstory.org/BenKirman
52,https://staging-impactstory.org/StylianosChatzimanolis
2,https://staging-impactstory.org/user51984
15,https://staging-impactstory.org/OliverBothe
33,https://staging-impactstory.org/RichardHunter
1,https://staging-impactstory.org/TobyGreen
23,https://staging-impactstory.org/EmilioFerrara
13,https://staging-impactstory.org/StevenMaccall
158,https://staging-impactstory.org/ChristinaClarke
89,https://staging-impactstory.org/KayvanKousha
10,https://staging-impactstory.org/ChristieWilcox
5,https://staging-impactstory.org/LukasKristofferSchwarz
47,https://staging-impactstory.org/KeesKleinGoldewijk
30,https://staging-impactstory.org/MartinThanbichler
4,https://staging-impactstory.org/JChandra
3,https://staging-impactstory.org/user51801
15,https://staging-impactstory.org/CarlosDiaz-Castillo
1,https://staging-impactstory.org/RobinChampieux5554
27,https://staging-impactstory.org/JudithGreen
16,https://staging-impactstory.org/DanielHocking
2,https://staging-impactstory.org/DorothyBarr
48,https://staging-impactstory.org/NobuhiroKaneko
2,https://staging-impactstory.org/AdamMarshall
55,https://staging-impactstory.org/mfenner
18,https://staging-impactstory.org/DavidCisneros
2,https://staging-impactstory.org/BeckyThoms
22,https://staging-impactstory.org/RuthTimme
4,https://staging-impactstory.org/WenchiPan
33,https://staging-impactstory.org/QuentinGroom
1,https://staging-impactstory.org/HannahWood
19,https://staging-impactstory.org/FrankFarach
5,https://staging-impactstory.org/CarolineBNcube
24,https://staging-impactstory.org/AlbertoSalomone
1,https://staging-impactstory.org/JulieSpeer
57,https://staging-impactstory.org/ArkoLucieer
9,https://staging-impactstory.org/AnjaSchmidt
7,https://staging-impactstory.org/AdamBleckert
53,https://staging-impactstory.org/IvorDouglas
25,https://staging-impactstory.org/JonathanGoodall
20,https://staging-impactstory.org/FernandoGarcia
14,https://staging-impactstory.org/user51988
52,https://staging-impactstory.org/IvanTopisirovic
11,https://staging-impactstory.org/ToddMitchell
9,https://staging-impactstory.org/WitoldDzwinel
11,https://staging-impactstory.org/StevePettifer
2,https://staging-impactstory.org/RobertCagna
14,https://staging-impactstory.org/AudraMitchell
6,https://staging-impactstory.org/AshvinGopaul
3,https://staging-impactstory.org/ChrisSampson87
3,https://staging-impactstory.org/ChrisHartgerink
41,https://staging-impactstory.org/PierreDumouchel
68,https://staging-impactstory.org/DorotheaSalo
22,https://staging-impactstory.org/RebeccaLawrence
35,https://staging-impactstory.org/DanielFalster
13,https://staging-impactstory.org/ClaytonMiller
28,https://staging-impactstory.org/DarioTaraborelli
3,https://staging-impactstory.org/JohannesKruse
24,https://staging-impactstory.org/WilliamThomas
1,https://staging-impactstory.org/AndrewPreston
44,https://staging-impactstory.org/ChristopherBlanford
9,https://staging-impactstory.org/ZhiQi
595,https://staging-impactstory.org/AshrafMaleki
74,https://staging-impactstory.org/CostasGabrielatos
65,https://staging-impactstory.org/LeonAnderson
6,https://staging-impactstory.org/HarrisonInefuku
129,https://staging-impactstory.org/IPOL_Journal
12,https://staging-impactstory.org/VincentCho
11,https://staging-impactstory.org/DirkLangenberg
7,https://staging-impactstory.org/DeborahSills
16,https://staging-impactstory.org/VincePolito
6502,https://staging-impactstory.org/user51980
113,https://staging-impactstory.org/JonSlate
9,https://staging-impactstory.org/MunehiroAsally
26,https://staging-impactstory.org/user51968
13,https://staging-impactstory.org/DavidKicklighter
2,https://staging-impactstory.org/user51763
249,https://staging-impactstory.org/ElizabethKendall
10,https://staging-impactstory.org/DaKelly
4,https://staging-impactstory.org/BarbaraBrydges
25,https://staging-impactstory.org/EmilyFord
107,https://staging-impactstory.org/CurtisSuttle
1,https://staging-impactstory.org/user51764
12,https://staging-impactstory.org/KimberleyBarker
3,https://staging-impactstory.org/CristinaRodriguez-rodriguez
1,https://staging-impactstory.org/LizzyRolando
11,https://staging-impactstory.org/user50492
7,https://staging-impactstory.org/SusanLavalley
1,https://staging-impactstory.org/20JasonTest
54,https://staging-impactstory.org/JayshreeMamtora
1,https://staging-impactstory.org/ThereseNolan-brown
3,https://staging-impactstory.org/TobyHabash
8,https://staging-impactstory.org/RolandoGarcia-milian
1,https://staging-impactstory.org/IngridYoung
3,https://staging-impactstory.org/JessL
87,https://staging-impactstory.org/ChristinaTse3798
5,https://staging-impactstory.org/BramLuyten
21,https://staging-impactstory.org/PeterDesmet
48,https://staging-impactstory.org/VladimirBlagoderov
1,https://staging-impactstory.org/user51761
18,https://staging-impactstory.org/KarenHanson
10,https://staging-impactstory.org/AaronMeyer
1,https://staging-impactstory.org/SaMedicalJournal
12,https://staging-impactstory.org/GuillaumeThibault
9,https://staging-impactstory.org/user51789
2,https://staging-impactstory.org/user51788
